,id,name,host_id,host_name,host_since,neighbourhood,neighbourhood_group,latitude,longitude,room_type,accommodates,bathrooms_text,bedrooms,beds,number_of_reviews,last_review,bathrooms,shared,last_review_year,host_since_year,hot.s,hot,predicted_price
113,734167560905310464,Rental unit in New York · ★4.0 · 1 bedroom · 1 bed · 1 shared bath,87372185,Bibiana,17014,Washington Heights,Manhattan,40.84336,-73.94234,Private room,2,1 shared bath,1,1,5,19600,1,1,2023,2016,0,0,96.90
114,837637518064498176,Rental unit in New York · ★4.67 · 1 bedroom · 1 bed · 1 bath,51589519,Noomi,16786,Hell's Kitchen,Manhattan,40.7630537,-73.9903446,Entire home/apt,2,1 bath,1,1,3,19583,1,0,2023,2015,1,0,257.75
115,831215011193019392,Rental unit in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 bath,7411076,Deanna,15896,East Flatbush,Brooklyn,40.6366379,-73.9497674,Entire home/apt,2,1 bath,1,1,28,19646,1,0,2023,2013,1,0,132.53
116,989785129375611392,Rental unit in Brooklyn · ★New · 1 bedroom · 1 bed · 2 baths,488107498,Kristina,19313,Bushwick,Brooklyn,40.69185,-73.91123,Private room,2,2 baths,1.4,1,0,NA,2,0,2023,2022,1,0,184.24
117,718031653455200640,Rental unit in New York · Studio · 1 bed · 1 bath,2867137,Avi,15529,Upper East Side,Manhattan,40.76939,-73.95498,Entire home/apt,2,1 bath,1,1,0,NA,1,0,2022.8,2012,1,0,197.86
118,759629483491978240,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,424070501,Claire,18891,Upper East Side,Manhattan,40.77738674,-73.9519848,Entire home/apt,2,1 bath,1,1,0,NA,1,0,2022.8,2021,1,0,224.83
119,560128136545298688,Home in Queens · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,60828137,Ahu,16859,Sunnyside,Queens,40.73751,-73.92392,Shared room,1,1 shared bath,1.4,1,3,19108,1,1,2022,2016,0,0,86.87
120,963627843672912896,Rental unit in New York · Studio · 1 bath,271581236,Amir,18073,Midtown,Manhattan,40.75594,-73.96628,Entire home/apt,2,1 bath,1,1,0,NA,1,0,2022.6,2019,1,1,288.45
121,635454293983433984,Rental unit in Brooklyn · ★4.71 · 1 bedroom · 1 bed · 1 shared bath,50243945,Taaj,16769,Gowanus,Brooklyn,40.6666,-73.99396,Private room,3,1 shared bath,1.2,1,41,19630,1,1,2023,2015,0,0,119.90
122,759210593812294912,Serviced apartment in Brooklyn · 4 bedrooms · 1 bed · 2 shared baths,3223938,Eugene,15563,Bedford-Stuyvesant,Brooklyn,40.6953,-73.93636,Private room,1,2 shared baths,4,1,0,NA,2,1,2023,2012,0,0,68.01
123,772234088877834880,Rental unit in New York · ★5.0 · Studio · 1 bed · 1 bath,385091169,Lane,18645,Battery Park City,Manhattan,40.70883,-74.01641,Entire home/apt,2,1 bath,1,1,4,19632,1,0,2023,2021,1,0,277.43
124,705208354570673792,Rental unit in The Bronx · ★4.91 · 1 bedroom · 1 bed · 1 shared bath,476797648,Griselda,19230,Kingsbridge,Bronx,40.87946,-73.90577,Private room,2,1 shared bath,1,1,23,19429,1,1,2023,2022,0,0,87.33
125,46212641,Rental unit in Brooklyn · ★5.0 · 4 bedrooms · 8 beds · 2 baths,517966,Shean,15082,East Flatbush,Brooklyn,40.65582,-73.9338,Entire home/apt,8,2 baths,4,8,11,19612,2,0,2023,2011,1,0,360.75
126,989523397297249920,Rental unit in Brooklyn · ★New · 1 bedroom · 1 bed · 1 shared bath,501499086,CrossOver,19405,Bushwick,Brooklyn,40.6915271,-73.91272,Private room,1,1 shared bath,1,1,0,NA,1,1,2022.8,2023,0,0,72.75
127,611089534312850688,Rental unit in Bronx · ★4.97 · 1 bedroom · 1 bed · 1 bath,19418202,Yulia And Amine,16286,Van Nest,Bronx,40.84532,-73.8659,Entire home/apt,2,1 bath,1,1,112,19660,1,0,2023,2014,1,0,104.25
128,973404625541147520,Home in Queens · ★New · 1 bedroom · 1 bed · 1.5 baths,16108688,Conrado,16218,East Elmhurst,Queens,40.75800033,-73.886343,Private room,2,1.5 baths,1,1,0,NA,1.5,0,2022.8,2014,1,0,90.03
129,811035770760019200,Rental unit in Brooklyn · ★4.90 · 2 bedrooms · 3 beds · 1 bath,157926624,Keila,17478,Cypress Hills,Brooklyn,40.6844255,-73.8688636,Entire home/apt,6,1 bath,2,3,10,19604,1,0,2023,2017,1,0,206.31
130,886582193230953216,Rental unit in New York · ★5.0 · 4 bedrooms · 4 beds · 1 bath,430327041,Natalie,18935,Chinatown,Manhattan,40.71645312,-73.99332983,Entire home/apt,8,1 bath,4,4,4,19502,1,0,2023,2021,1,0,442.96
131,726067106428611456,Hotel in New York · 4 bedrooms · 8 beds · 4 baths,25138314,RoomPicks By Antony,16427,Midtown,Manhattan,40.74864,-73.98586,Private room,16,4 baths,4,8,0,NA,4,0,2023,2014,1,1,1051.73
132,832812818088713728,Rental unit in Brooklyn · ★5.0 · 1 bedroom · 1 bed · 1 bath,73957466,Anna,16946,Williamsburg,Brooklyn,40.712891,-73.9413931,Entire home/apt,2,1 bath,1,1,23,19573,1,0,2023,2016,1,0,215.06
133,858387723747910528,Townhouse in New York · 1 bedroom · 1 bed · 1 shared bath,204704622,Momoyo,17736,Inwood,Manhattan,40.86175912,-73.92951569,Private room,2,1 shared bath,1,1,0,NA,1,1,2022.6,2018,0,0,97.92
134,798326603374143488,Hotel in New York · ★4.52 · 2 bedrooms · 2 beds · 1 private bath,484277630,Bugra Han,19284,Midtown,Manhattan,40.75545469,-73.97996125,Private room,4,1 private bath,2,2,21,19647,1,0,2023,2022,1,1,425.70
135,1001535719995297024,Rental unit in New York · ★New · 3 bedrooms · 3 beds · 2 baths,269837702,Андрей,18066,Civic Center,Manhattan,40.7161942,-74.00041283,Entire home/apt,6,2 baths,3,3,0,NA,2,0,2023,2019,1,0,453.56
136,949486536388006400,Rental unit in Queens · ★4.71 · 1 bedroom · 1 bed · 1 private bath,347497076,Vincent,18406,Jackson Heights,Queens,40.74871,-73.88926,Private room,2,1 private bath,1,1,7,19651,1,0,2023,2020,1,0,80.36
137,613083755215398400,Home in Queens · 1 bedroom · 3 beds · 1 bath,368465567,Tracey,18525,Jamaica,Queens,40.67184,-73.78068,Entire home/apt,3,1 bath,1,3,1,19621,1,0,2023,2020,1,0,133.09
138,50994682,Home in The Bronx · ★4.67 · 1 bedroom · 2 beds · 1 private bath,411034737,Peter,18813,Belmont,Bronx,40.85280303,-73.88638746,Private room,2,1 private bath,1.4,2,3,19650,1,0,2023,2021,1,0,92.06
139,945007284377459456,Rental unit in New York · ★New · 1 bedroom · 1 bed · 1 bath,528289924,Steven,19565,Harlem,Manhattan,40.82022269,-73.94580424,Entire home/apt,3,1 bath,1,1,0,NA,1,0,2023,2023,1,0,202.88
140,15180279,Rental unit in Brooklyn · ★5.0 · 2 bedrooms · 3 beds · 1 bath,40611169,Sol,16652,Bushwick,Brooklyn,40.69812,-73.91513,Entire home/apt,6,1 bath,2,3,6,17804,1,0,2018,2015,1,0,169.12
141,891373162949637248,Rental unit in New York · 1 bedroom · 1 bed · 1 shared bath,76654710,Ellington,16960,East Village,Manhattan,40.72229,-73.97874,Private room,2,1 shared bath,1,1,0,NA,1,1,2022.8,2016,0,0,135.51
142,822381092426074368,Rental unit in Brooklyn · ★4.73 · 1 bedroom · 1 bed · 1.5 shared baths,406193264,Manuel,18787,Bedford-Stuyvesant,Brooklyn,40.68563351,-73.91578869,Private room,2,1.5 shared baths,1,1,45,19655,1.5,1,2023,2021,0,0,82.23
143,877470034896814848,Rental unit in Brooklyn · ★4.56 · 1 bedroom · 2 beds · 1 bath,510798646,Barry,19466,Prospect-Lefferts Gardens,Brooklyn,40.6632569,-73.9438931,Entire home/apt,5,1 bath,1,2,18,19589,1,0,2023,2023,1,0,192.25
144,766666152927296896,Serviced apartment in New York · 1 bedroom · 1 bed · 1 bath,174792040,RoomPicks By Victoria,17584,Murray Hill,Manhattan,40.74929,-73.97711,Entire home/apt,4,1 bath,1,1,0,NA,1,0,2023,2018,1,0,333.12
145,671831802785282176,Home in Queens · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,467996701,Anthony,19179,Ridgewood,Queens,40.7113195,-73.9082014,Private room,1,1.5 shared baths,1,1,21,19604,1.5,1,2023,2022,0,0,81.54
146,740687202260272256,Home in Brooklyn · 1 bedroom · 1 bed · 1 shared bath,355600793,Keeta,18453,Flatlands,Brooklyn,40.62378329,-73.93768902,Shared room,2,1 shared bath,1,1,1,19310,1,1,2022,2020,0,0,74.00
147,594931578623671808,Serviced apartment in New York · ★5.0 · Studio · 1 bath,48005494,Zeus,16741,Theater District,Manhattan,40.76156,-73.98524,Entire home/apt,2,1 bath,1.2,1,3,19593,1,0,2023,2015,1,1,428.80
148,50196570,Rental unit in Queens · 1 bedroom · 1 bed · 1 bath,3870290,Kiyomi,15627,Sunnyside,Queens,40.742695,-73.92572,Entire home/apt,2,1 bath,1,1,0,NA,1,0,2020.4,2012,1,0,108.11
149,940626615274426496,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,27181542,Jt,16469,Upper East Side,Manhattan,40.77302922,-73.95561716,Entire home/apt,4,1 bath,1,1,0,NA,1,0,2022.8,2015,1,0,264.92
150,671004533665277440,Rental unit in Brooklyn · ★4.71 · 1 bedroom · 1 bed · 1 shared bath,283836642,Sonia & Jhon,18115,Williamsburg,Brooklyn,40.70409,-73.9434,Private room,2,1 shared bath,1,1,48,19639,1,1,2023,2019,0,0,99.93
151,679674057718086656,Rental unit in Queens · 2 bedrooms · 2 beds · 1 bath,104721305,Jonathan,17126,Kew Gardens Hills,Queens,40.7278573,-73.8275904,Entire home/apt,5,1 bath,2,2,2,19543,1,0,2023,2016,1,0,240.53
152,1003200028302512896,Home in Brooklyn · ★New · 2 bedrooms · 2 beds · 1 bath,95344065,Derek,17059,Sheepshead Bay,Brooklyn,40.59177,-73.94093,Private room,3,1 bath,1.2,2,0,NA,1,0,2021.6,2016,1,0,95.01
153,863165941806469248,Rental unit in New York · 1 bedroom · 1 bed · 2 shared baths,488737581,Leo,19318,Harlem,Manhattan,40.80382037,-73.95633158,Private room,1,2 shared baths,1.6,1,1,19600,2,1,2023,2022,0,0,84.83
154,727832613571928064,Townhouse in Brooklyn · ★4.97 · 3 bedrooms · 7 beds · 2.5 baths,45601339,Will,16710,Bedford-Stuyvesant,Brooklyn,40.67979,-73.92876,Entire home/apt,8,2.5 baths,3,7,87,19644,2.5,0,2023,2015,1,0,373.41
155,866705350619669376,Rental unit in New York · 2 bedrooms · 2 beds · 1 bath,118385347,Daniela,17224,Hell's Kitchen,Manhattan,40.75749596,-73.99597769,Entire home/apt,4,1 bath,2,2,1,19538,1,0,2023,2017,1,0,335.21
156,550555428777442368,Rental unit in Brooklyn · ★5.0 · 1 bedroom · 2 beds · 1 bath,442630998,Aj,19021,Bedford-Stuyvesant,Brooklyn,40.68808,-73.95321,Entire home/apt,4,1 bath,1,2,7,19588,1,0,2023,2022,1,0,216.94
157,965116437418404480,Rental unit in New York · ★New · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,17151,Kips Bay,Manhattan,40.7457225,-73.9798618,Entire home/apt,2,1 bath,1,1,0,NA,1,0,2023,2016,1,0,224.00
158,35944545,Home in Queens · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,38363932,Marie,16629,Howard Beach,Queens,40.65508099,-73.84709425,Private room,1,1 shared bath,1.6,1,4,19616,1,1,2023,2015,0,0,94.42
159,767258588510178688,Rental unit in Queens · 1 bedroom · 1 bed · 1 shared bath,137358866,Kaz,17344,Elmhurst,Queens,40.74588,-73.88757,Private room,1,1 shared bath,1.8,1,2,19579,1,1,2023,2017,0,0,77.14
160,913664880261753600,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,27703258,Eric,16479,Chelsea,Manhattan,40.74537,-74.0032,Entire home/apt,2,1 bath,1,1,0,NA,1,0,2022.8,2015,1,0,318.24
161,875686185069075200,Rental unit in Brooklyn · 3 bedrooms · 1 bed · 2 shared baths,3223938,Eugene,15563,Bushwick,Brooklyn,40.69904,-73.92845,Private room,1,2 shared baths,1.6,1,1,19508,2,1,2023,2012,0,0,66.80
162,723822033416473856,Rental unit in Brooklyn · ★4.71 · 1 bedroom · 1 bed · 1 shared bath,85006028,Kevin,17002,Williamsburg,Brooklyn,40.71044,-73.95367,Private room,2,1 shared bath,1.8,1,17,19653,1,1,2023,2016,0,0,104.00
163,694730806676379776,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,17151,West Village,Manhattan,40.7304002,-74.0049711,Entire home/apt,2,1 bath,1,1,0,NA,1,0,2022.8,2016,1,0,293.13
164,608854294617307392,Home in Queens · 1 bedroom · 1 bed · 1 shared bath,19303369,Hiroki,16283,Flushing,Queens,40.7644,-73.81833,Private room,2,1 shared bath,1,1,1,19150,1,1,2022,2014,0,0,76.15
165,695688904235544192,Rental unit in New York · ★4.91 · 1 bedroom · 1 bed · 1 bath,41497327,Bryce,16661,Chelsea,Manhattan,40.7417201,-73.9965061,Entire home/apt,4,1 bath,1,1,11,19575,1,0,2023,2015,1,0,387.86
166,963804208409308928,Rental unit in New York · 3 bedrooms · 3 beds · 3 baths,113723310,MyNyHousing,17194,Upper West Side,Manhattan,40.78940785,-73.97006955,Entire home/apt,6,3 baths,3,3,0,NA,3,0,2023,2017,1,0,537.15
167,846574892613212544,Home in Queens · 1 bedroom · 1 bed · 1 shared bath,505279264,Mohammad,19429,Briarwood,Queens,40.71430569,-73.80841169,Private room,2,1 shared bath,1,1,1,19597,1,1,2023,2023,0,0,87.92
168,966124811940099328,Rental unit in Brooklyn · ★New · 1 bedroom · 1 bed · 2 baths,397598833,Gus,18735,Bedford-Stuyvesant,Brooklyn,40.68937133,-73.93970973,Private room,2,2 baths,1.4,1,0,NA,2,0,2023,2021,1,0,213.81
169,766612310316385024,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 bath,14555746,Alex,16181,Bushwick,Brooklyn,40.70314,-73.92209,Entire home/apt,2,1 bath,1,1,0,NA,1,0,2022.8,2014,1,0,162.54
170,595847929549084160,Rental unit in New York · Studio · 1 bed · 1 bath,450580547,Hannah M.,19072,Upper West Side,Manhattan,40.79469,-73.96682,Entire home/apt,2,1 bath,1,1,1,19464,1,0,2023,2022,1,0,232.78
171,982516022152861184,Rental unit in New York · ★New · 1 bedroom · 1 bed · 2 baths,381698920,Hudson,18622,Hell's Kitchen,Manhattan,40.75549,-73.9983,Private room,2,2 baths,1.4,1,1,19624,2,0,2023,2020,1,0,417.94
172,887939034837879040,Rental unit in Brooklyn · ★4.81 · 2 bedrooms · 2 beds · 1 shared bath,20780113,Ace,16313,Canarsie,Brooklyn,40.62986021,-73.90750373,Private room,2,1 shared bath,1,2,21,19659,1,1,2023,2014,0,0,74.04
173,889554354331086080,Home in Queens · 1 bedroom · 1 bed · 1 shared bath,200239515,Shogo,17717,Elmhurst,Queens,40.73687405,-73.88065592,Private room,2,1 shared bath,1,1,0,NA,1,1,2023,2018,0,0,79.94
174,911833783853119104,Townhouse in Queens · 1 bedroom · 1 bed · 1 shared bath,19303369,Hiroki,16283,Elmhurst,Queens,40.74645,-73.89112,Private room,1,1 shared bath,2,1,0,NA,1,1,2022.6,2014,0,0,78.76
175,746932300274595840,Rental unit in Queens · ★5.0 · 1 bedroom · 1 bed · 1 private bath,247013511,Frank,17960,East Elmhurst,Queens,40.7577,-73.89814,Private room,2,1 private bath,1,1,4,19497,1,0,2023,2019,1,0,76.73
176,797891018196635648,Rental unit in New York · 1 bedroom · 1 bed · 0 shared baths,305240193,June,18198,Hell's Kitchen,Manhattan,40.76168856,-73.99017805,Private room,1,0 shared baths,1,1,0,NA,0,1,2022.8,2019,0,0,143.44
177,767967646552010752,Hotel in New York · 1 bedroom · 1 bed · 1 bath,25138314,RoomPicks By Antony,16427,Midtown,Manhattan,40.7467,-73.98552,Private room,2,1 bath,1,1,0,NA,1,0,2021.8,2014,1,1,303.66
178,623185525340790784,Rental unit in Brooklyn · 3 bedrooms · 4 beds · 3 baths,7646868,Jessica,15908,Greenpoint,Brooklyn,40.72262,-73.94949,Entire home/apt,6,3 baths,3,4,2,19576,3,0,2023,2013,1,0,449.00
179,726505320137651712,Townhouse in Brooklyn · 1 bedroom · 1 bed · 1 shared bath,200239515,Shogo,17717,Williamsburg,Brooklyn,40.70476,-73.9434,Private room,2,1 shared bath,1,1,1,19347,1,1,2022,2018,0,0,94.32
180,913556196684767488,Rental unit in New York · 2 bedrooms · 2 beds · 1.5 baths,448326434,Boomerang,19057,Chelsea,Manhattan,40.74611665,-73.99180966,Entire home/apt,4,1.5 baths,2,2,0,NA,1.5,0,2023,2022,1,0,466.48
181,953377559673846144,Home in Brooklyn · 5 bedrooms · 2 beds · 3 baths,240298366,Usher,17927,East Flatbush,Brooklyn,40.6593701,-73.93820514,Private room,1,3 baths,1.8,2,1,19596,3,0,2023,2019,1,0,242.66
182,977395984065981824,Home in Brooklyn · ★New · 1 bedroom · 1 bed · 1 bath,95344065,Derek,17059,Sheepshead Bay,Brooklyn,40.59179,-73.94285,Private room,1,1 bath,1,1,0,NA,1,0,2023,2016,1,0,79.35
183,863368962371246464,Rental unit in Brooklyn · 6 bedrooms · 1 bed · 2 shared baths,3223938,Eugene,15563,Bedford-Stuyvesant,Brooklyn,40.69665467,-73.94548433,Private room,1,2 shared baths,1.6,1,0,NA,2,1,2023,2012,0,0,70.67
184,623416908414012416,Rental unit in New York · ★5.0 · 2 bedrooms · 3 beds · 1 bath,15845173,Andrew,16212,Chelsea,Manhattan,40.74236,-73.99438,Entire home/apt,3,1 bath,2,3,3,19332,1,0,2022,2014,1,0,339.36
185,7.91547385152e+17,Rental unit in Queens · ★4.76 · 1 bedroom · 3 beds · 1 bath,450547497,Rashadul,19072,Jamaica,Queens,40.70481639,-73.79911792,Entire home/apt,5,1 bath,1,3,21,19660,1,0,2023,2022,1,0,169.82
186,753554241320040576,Rental unit in Brooklyn · 1 bedroom · 1 bed · 1 bath,374773389,David,18573,Bushwick,Brooklyn,40.7009731,-73.9395268,Entire home/apt,2,1 bath,1,1,2,19358,1,0,2023,2020,1,0,179.17
187,794225336036117888,Serviced apartment in New York · ★4.67 · 2 bedrooms · 2 beds · 1 bath,162280872,Urban Furnished,17511,Greenwich Village,Manhattan,40.7346342,-73.992897,Entire home/apt,5,1 bath,2,2,3,19632,1,0,2023,2017,1,0,384.46
188,595543365276878464,Rental unit in Brooklyn · ★4.63 · Studio · 1 bed · 1 bath,448326434,Boomerang,19057,Brooklyn Heights,Brooklyn,40.6953,-73.99434,Entire home/apt,2,1 bath,1,1,8,19637,1,0,2023,2022,1,0,244.92
189,793601901236461056,Rental unit in Brooklyn · 1 bedroom · 2 beds · 2 shared baths,493392784,Leo,19355,Williamsburg,Brooklyn,40.70909599,-73.94868414,Shared room,1,2 shared baths,1,2,1,19627,2,1,2023,2022,0,0,73.55
190,959700743851454720,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,424296351,Michael,18893,Upper East Side,Manhattan,40.77182725,-73.95500445,Entire home/apt,2,1 bath,1,1,0,NA,1,0,2022.8,2021,1,0,224.84
191,868570078307759744,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,17151,Financial District,Manhattan,40.7056,-74.00878,Entire home/apt,2,1 bath,1,1,0,NA,1,0,2022.8,2016,1,1,311.32
192,689653605364933632,Serviced apartment in Brooklyn · 1 bedroom · 1 bed · 2 shared baths,3223938,Eugene,15563,Crown Heights,Brooklyn,40.67624,-73.94872,Private room,1,2 shared baths,1,1,0,NA,2,1,2023,2012,0,0,66.94
193,681025139336985216,Rental unit in The Bronx · ★4.28 · 2 bedrooms · 2 beds · 1 bath,472027255,Cheryl,19201,Longwood,Bronx,40.8149,-73.90115,Entire home/apt,4,1 bath,2,2,36,19575,1,0,2023,2022,1,0,167.55
194,807919911088300672,Serviced apartment in New York · 3 bedrooms · 3 beds · 2 baths,162280872,Urban Furnished,17511,Upper East Side,Manhattan,40.7706801,-73.9573166,Entire home/apt,6,2 baths,3,3,1,19496,2,0,2023,2017,1,0,447.46
195,629603065773189120,Rental unit in Queens · 1 bedroom · 1 bed · 1 shared bath,200239515,Shogo,17717,Flushing,Queens,40.75604,-73.83513,Private room,2,1 shared bath,1,1,1,19173,1,1,2022,2018,0,0,76.15
196,774669212621922176,Rental unit in New York · 1 bedroom · 1 bed · 1 shared bath,360991167,Ermira,18481,Upper East Side,Manhattan,40.77003,-73.95602,Private room,2,1 shared bath,1,1,2,19355,1,1,2022,2020,0,0,147.12
197,687777041558158464,Rental unit in Brooklyn · 2 bedrooms · 2 beds · 1.5 baths,9265996,Jacob,15984,Bushwick,Brooklyn,40.70335,-73.9288,Entire home/apt,10,1.5 baths,2,2,0,NA,1.5,0,2022.2,2013,1,0,360.86
198,884652609012549632,Rental unit in New York · 1 bedroom · 1 bed · 1 bath,587378,Lenny,15108,Upper West Side,Manhattan,40.77138332,-73.98279279,Entire home/apt,2,1 bath,1,1,0,NA,1,0,2022.8,2011,1,0,200.73
199,741377089012738816,Rental unit in New York · ★4.27 · 1 bedroom · 1 bed · 1 shared bath,35998113,Jo'S Home,16602,Morningside Heights,Manhattan,40.80301,-73.96213,Shared room,1,1 shared bath,1,1,26,19621,1,1,2023,2015,0,0,73.48
200,2440357,Rental unit in Astoria · 1 bedroom · 1 bed · 1 bath,12474702,Andrew,16123,Ditmars Steinway,Queens,40.77698294,-73.91354711,Entire home/apt,2,1 bath,1,1,2,19546,1,0,2023,2014,1,0,135.65
201,983263497821159168,Serviced apartment in New York · ★New · 2 bedrooms · 2 beds · 1 bath,162280872,Urban Furnished,17511,Upper East Side,Manhattan,40.7659072,-73.9569948,Entire home/apt,5,1 bath,2,2,0,NA,1,0,2023,2017,1,0,317.24
202,608065350562145536,Home in Queens · 1 bedroom · 1 bed · 1 shared bath,19303369,Hiroki,16283,Astoria,Queens,40.77207,-73.92856,Private room,1,1 shared bath,1.4,1,1,19269,1,1,2022,2014,0,0,89.45
203,766605582585482624,Hotel in New York · 1 bedroom · 1 bed · 1 bath,174792040,RoomPicks By Victoria,17584,Theater District,Manhattan,40.75596,-73.98553,Private room,2,1 bath,1,1,0,NA,1,0,2023,2018,1,1,478.23
204,812904501672660608,Rental unit in Brooklyn · 5 bedrooms · 1 bed · 2 shared baths,3223938,Eugene,15563,Flatbush,Brooklyn,40.64368557,-73.96603002,Private room,1,2 shared baths,1.6,1,0,NA,2,1,2023,2012,0,0,64.14
205,832619959583322112,Rental unit in New York · 1 bedroom · 1 bed · 2.5 shared baths,502304706,Leo,19410,Harlem,Manhattan,40.80362612,-73.95650562,Private room,1,2.5 shared baths,1.6,1,0,NA,2.5,1,2022.6,2023,0,0,76.59
206,963197365256573184,Rental unit in Queens · 3 bedrooms · 4 beds · 2 baths,522559910,Will,19536,Maspeth,Queens,40.73392,-73.89415,Entire home/apt,8,2 baths,3,4,2,19638,2,0,2023,2023,1,0,301.09
207,590422201407835264,Rental unit in New York · 2 bedrooms · 2 beds · 1 bath,2867137,Avi,15529,Murray Hill,Manhattan,40.74403,-73.97167,Entire home/apt,4,1 bath,2,2,1,19591,1,0,2023,2012,1,0,329.80
208,679793888125076096,Rental unit in The Bronx · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,471726877,Affo,19199,Allerton,Bronx,40.86341,-73.8659519,Private room,2,1 shared bath,1,1,37,19604,1,1,2023,2022,0,0,65.05
